0.08964527,-0.1808727,0.2911701
0.1682559,-0.1794994,0.3094549
0.05876615,-0.1790698,0.2847561
0.1756228,-0.1781162,0.3118738
0.03900918,-0.07450759,0.2654545
0.02929097,-0.110035,0.2580256
0.1362356,-0.1745043,0.2444861
0.07737488,-0.1770814,0.2837444
0.04114086,-0.1369797,0.2511367
0.3687993,-0.137113,0.2119662
0.06290294,0.03172623,0.263943
0.05929966,0.001654603,0.2714616
0.02685545,-0.02695964,0.2378125
0.03406791,-0.04403357,0.2667057
0.0288167,-0.08537391,0.2585579
0.03148194,-0.08593892,0.2619815
0.0319896,-0.06899993,0.2636002
0.03327839,-0.07280971,0.2674205
0.03680913,-0.06363674,0.2686688
0.03003784,-0.08631045,0.2625729
0.04027054,-0.05095577,0.271938
0.05854592,0.07688668,0.2548988
0.05860919,0.04877425,0.2476339
0.07398951,0.06865671,0.2609905
0.03645827,-0.07205437,0.261792
0.07494709,0.06694224,0.261645
0.2703861,-0.1781341,0.1968374
0.02343564,-0.1267978,0.2423017
0.02985616,-0.06366946,0.2611356
0.03817806,-0.04147658,0.270604
0.03928521,-0.1242551,0.2715854
0.04339689,-0.1253577,0.2731292
0.2971828,-0.1823087,0.1985903
0.3279638,-0.1866887,0.1990962
0.1221212,-0.1781159,0.3000818
0.03256637,-0.06324418,0.2648802
0.1133561,-0.1820492,0.3066198
0.2913803,-0.179123,0.203986
0.07531995,-0.1550975,0.2726224
0.1149465,-0.17901,0.2979494
0.09727247,-0.1828975,0.3024901
0.1299327,-0.1824856,0.3101667
0.1313379,-0.1782133,0.3020546
0.1494951,-0.1782051,0.3062061
0.02755725,-0.1034653,0.2604296
0.07276846,-0.1769873,0.2725865
0.07328595,-0.1681362,0.2724473
0.03038687,-0.0780993,0.2612104
0.02596176,-0.07620998,0.2354495
0.1112503,-0.1769049,0.297025
0.1446322,-0.1766812,0.3047876
0.07062253,-0.1792118,0.2877866
0.06559438,-0.1797493,0.2864675
0.3538415,-0.179188,0.2138076
0.06878732,-0.1800109,0.2743152
0.06539628,-0.1811531,0.2713513
0.03723103,-0.1809841,0.2652193
0.2821854,-0.07668027,0.2704631
0.2636968,-0.07602914,0.273984
0.07575227,-0.1830186,0.2941223
0.127556,-0.1822157,0.3116611
0.07418829,-0.1811866,0.2727281
0.07878838,-0.1816267,0.2988288
0.08723536,-0.1748717,0.2925589
0.06697807,0.04422471,0.2622901
0.1920756,-0.1787717,0.3155384
0.5107993,-0.1631702,0.1376448
0.521917,-0.1637313,0.1031706
0.05159344,-0.1760435,0.2821534
0.03427142,-0.03835757,0.2662301
0.28955,-0.07095768,0.2832928
0.2738105,-0.07881619,0.2799131
0.2761999,-0.07535528,0.2797095
0.2791494,-0.0801055,0.2838657
0.06816208,-0.1774742,0.2871868
0.0275383,-0.06801023,0.2551748
0.06363101,-0.1820344,0.2870567
0.02832142,-0.1257825,0.2588595
0.3601423,-0.1515347,0.2309608
0.3633015,-0.1573766,0.2383376
0.3563114,-0.138733,0.2408047
0.07395549,-0.181106,0.3355988
0.03045371,-0.07151452,0.2570501
0.02523571,-0.06869206,0.2448973
0.03852709,-0.04820419,0.2661057
0.03044385,-0.0703592,0.2613115
0.03458181,-0.06481782,0.2673741
0.07020305,-0.172808,0.2879963
0.02575333,-0.09725054,0.2608665
0.4742496,-0.1609515,0.1638683
